0.1,-0.303,-0.6510332823
0.2,-0.303,-0.6505217552
0.3,-0.303,-0.6498544216
0.4,-0.303,-0.6494566202
0.5,-0.303,-0.6491288543
0.6,-0.303,-0.6487241983
0.7,-0.303,-0.6483501196
0.8,-0.303,-0.6480028033
0.9,-0.303,-0.6477252841
1,-0.303,-0.6474055052
1.1,-0.303,-0.6472278833
1.2,-0.303,-0.6469855309
1.3,-0.303,-0.646926403
1.4,-0.303,-0.6468954086
1.5,-0.303,-0.6465764642
1.6,-0.303,-0.64671731
1.7,-0.303,-0.646607697
1.8,-0.303,-0.6463831663
1.9,-0.303,-0.6450063586
2,-0.303,-0.6422503591
2.1,-0.303,-0.6467177868
2.2,-0.299,-0.6617106199
2.3,-0.292,-0.6802792549
2.4,-0.284,-0.6927492023
2.5,-0.274,-0.6983742118
2.6,-0.264,-0.6983813047
2.7,-0.255,-0.6995366216
2.8,-0.245,-0.7055026889
2.9,-0.235,-0.7122074962
3,-0.223,-0.7154479623
3.1,-0.209,-0.7182722092
3.2,-0.194,-0.7266716957
3.3,-0.178,-0.7361639142
3.4,-0.162,-0.7462899089
3.5,-0.143,-0.7598296404
3.6,-0.124,-0.7732462287
3.7,-0.104,-0.7852676511
3.8,-0.082,-0.7956929803
3.9,-0.059,-0.8054597378
4,-0.036,-0.8111547828
4.1,-0.013,-0.8141161799
4.2,0.01,-0.8173545599
4.3,0.034,-0.8255712986
4.4,0.059,-0.829578042
4.5,0.085,-0.8236628771
4.6,0.108,-0.8160823584
4.7,0.129,-0.8085907698
4.8,0.149,-0.8021705747
4.9,0.169,-0.805729568
5,0.191,-0.8133537769
5.1,0.215,-0.8176355362
5.2,0.242,-0.8261920214
5.3,0.268,-0.8286401629
5.4,0.295,-0.8327140808
5.5,0.322,-0.835001111
5.6,0.348,-0.8418948054
5.7,0.376,-0.849226594
5.8,0.405,-0.8552046418
5.9,0.433,-0.8625388741
6,0.463,-0.8686520457
6.1,0.494,-0.8700041771
6.2,0.525,-0.87644279
6.3,0.557,-0.8812251091
6.4,0.589,-0.8853055835
6.5,0.621,-0.8899179697
6.6,0.655,-0.8950715065
6.7,0.69,-0.9008027315
6.8,0.726,-0.9009782076
6.9,0.763,-0.8972306252
7,0.799,-0.8946518302
7.1,0.836,-0.892375946
7.2,0.872,-0.8892605305
7.3,0.909,-0.8944423199
7.4,0.945,-0.8989062309
7.5,0.982,-0.9019458294
7.6,1.021,-0.9085983038
7.7,1.061,-0.9130187631
7.8,1.1,-0.9173148274
7.9,1.141,-0.9220086932
8,1.181,-0.9265979528
8.1,1.221,-0.9283701777
8.2,1.261,-0.932758987
8.3,1.3,-0.9366664886
8.4,1.34,-0.9405153394
8.5,1.38,-0.9432523847
8.6,1.42,-0.9465000033
8.7,1.459,-0.9480461478
8.8,1.5,-0.950306654
8.9,1.541,-0.9530977011
9,1.582,-0.9524034858
9.1,1.62,-0.9479727745
9.2,1.656,-0.9468524456
9.3,1.694,-0.9467650652
9.4,1.733,-0.9487432837
9.5,1.773,-0.9505892992
9.6,1.814,-0.9524465203
9.7,1.855,-0.9557765722
9.8,1.898,-0.9575107098
9.9,1.94,-0.9595414996
10,1.982,-0.9644165039
10.1,2.025,-0.9684759378
10.2,2.066,-0.9711611271
10.3,2.107,-0.9745160341
10.4,2.148,-0.9770889282
10.5,2.19,-0.9807335138
10.6,2.232,-0.9838389158
10.7,2.273,-0.9869244099
10.8,2.315,-0.9898242354
10.9,2.357,-0.9926280975
11,2.399,-0.9959722757
11.1,2.44,-1.001072526
11.2,2.48,-0.9998348951
11.3,2.514,-0.9907286763
11.4,2.542,-0.9788973331
11.5,2.562,-0.9672465324
11.6,2.575,-0.9565240145
11.7,2.58,-0.947008431
11.8,2.581,-0.9410989285
11.9,2.581,-0.9396297932
12,2.58,-0.9395173788
12.1,2.58,-0.9385370016
12.2,2.58,-0.9368172884
12.3,2.58,-0.9352384806
12.4,2.58,-0.9350144863
12.5,2.58,-0.9341260791
12.6,2.58,-0.9326057434
12.7,2.58,-0.9312069416
12.8,2.58,-0.9306470156
12.9,2.58,-0.9304563999
13,2.58,-0.93048805
13.1,2.58,-0.9304738641
13.2,2.58,-0.9307650328
13.3,2.58,-0.9314141274
13.4,2.58,-0.9317302704
13.5,2.58,-0.9323323965
13.6,2.58,-0.9344943166
13.7,2.58,-0.9361855984
13.8,2.58,-0.9369680882
13.9,2.579,-0.9377136827
14,2.576,-0.9386308789
14.1,2.571,-0.9392462969
14.2,2.565,-0.9396368861
14.3,2.558,-0.9397521019
14.4,2.549,-0.9397912622
14.5,2.54,-0.9397079349
14.6,2.529,-0.939401865
14.7,2.517,-0.9392391443
14.8,2.505,-0.9396555424
14.9,2.492,-0.9400579929
15,2.479,-0.9404141903
15.1,2.466,-0.9408714175
15.2,2.454,-0.9415389299
15.3,2.442,-0.9421906471
15.4,2.429,-0.9435141087
15.5,2.417,-0.9445498586
15.6,2.405,-0.9448683262
15.7,2.392,-0.9453733563
15.8,2.378,-0.9468708634
15.9,2.364,-0.9485652447
16,2.349,-0.9498716593
16.1,2.333,-0.9513179064
16.2,2.316,-0.952788353
16.3,2.298,-0.9539323449
16.4,2.28,-0.9548441172
16.5,2.262,-0.9555763602
16.6,2.245,-0.9560989738
16.7,2.227,-0.9565146565
16.8,2.21,-0.9567098618
16.9,2.193,-0.9567372799
17,2.176,-0.9568195343
17.1,2.158,-0.9568656683
17.2,2.139,-0.9569419026
17.3,2.12,-0.9577578902
17.4,2.101,-0.9580617547
17.5,2.081,-0.9579182863
17.6,2.061,-0.9583044648
17.7,2.04,-0.9584541917
17.8,2.02,-0.9585974216
17.9,2,-0.9587780237
18,1.979,-0.9590884447
18.1,1.958,-0.9597676396
18.2,1.937,-0.9606847167
18.3,1.916,-0.9614523649
18.4,1.895,-0.9622153044
18.5,1.874,-0.9626009464
18.6,1.853,-0.9630538225
18.7,1.832,-0.9633606672
18.8,1.811,-0.9632180929
18.9,1.789,-0.9633154273
19,1.768,-0.9641160965
19.1,1.747,-0.9657832384
19.2,1.726,-0.9676741958
19.3,1.706,-0.9693225026
19.4,1.684,-0.9696311951
19.5,1.663,-0.9692316651
19.6,1.641,-0.9686939716
19.7,1.62,-0.9681942463
19.8,1.598,-0.968188107
19.9,1.576,-0.9692615867
20,1.554,-0.971095562
20.1,1.532,-0.9728252292
20.2,1.51,-0.9735750556
20.3,1.488,-0.9736643434
20.4,1.466,-0.9737838507
20.5,1.444,-0.9737614989
20.6,1.421,-0.9737712741
20.7,1.396,-0.9737902284
20.8,1.372,-0.9746082425
20.9,1.348,-0.9753693342
21,1.324,-0.9763307571
21.1,1.299,-0.9769186974
21.2,1.275,-0.9774276018
21.3,1.251,-0.9779858589
21.4,1.228,-0.978603363
21.5,1.203,-0.9800257087
21.6,1.179,-0.9804903269
21.7,1.154,-0.9803898931
21.8,1.128,-0.9810613394
21.9,1.103,-0.9825726748
22,1.077,-0.983211875
22.1,1.051,-0.9840087891
22.2,1.025,-0.9849690795
22.3,1.001,-0.9855302572
22.4,0.976,-0.9863526225
22.5,0.951,-0.9866614938
22.6,0.926,-0.9868946075
22.7,0.9,-0.9876286387
22.8,0.874,-0.988237381
22.9,0.848,-0.9887852669
23,0.821,-0.9897571802
23.1,0.794,-0.9908753037
23.2,0.767,-0.9914318323
23.3,0.74,-0.9925436974
23.4,0.714,-0.9937818646
23.5,0.689,-0.9951388836
23.6,0.663,-0.9961714745
23.7,0.637,-0.996784687
23.8,0.611,-0.9973254204
23.9,0.585,-0.9979182482
24,0.559,-0.9989002943
24.1,0.533,-1.0000473261
24.2,0.507,-1.0012862682
24.3,0.481,-1.0029826164
24.4,0.454,-1.0051721335
24.5,0.429,-1.007070303
24.6,0.403,-1.0079183579
24.7,0.376,-1.0077307224
24.8,0.347,-1.0071570873
24.9,0.319,-1.0063202381
25,0.29,-1.0053757429
25.1,0.26,-1.004924655
25.2,0.23,-1.0055608749
25.3,0.2,-1.0063074827
25.4,0.17,-1.0070945025
25.5,0.14,-1.0082995892
25.6,0.111,-1.0094069243
25.7,0.083,-1.0098273754
25.8,0.056,-1.0108988285
25.9,0.029,-1.0127646923
26,0.003,-1.013781786
26.1,-0.023,-1.0152597427
26.2,-0.048,-1.0171897411
26.3,-0.072,-1.0180745125
26.4,-0.096,-1.0192474127
26.5,-0.119,-1.0210131407
26.6,-0.141,-1.0221503973
26.7,-0.165,-1.0228315592
26.8,-0.188,-1.0228164196
26.9,-0.211,-1.0225219727
27,-0.234,-1.0218625069
27.1,-0.256,-1.0224182606
27.2,-0.277,-1.0244894028
27.3,-0.297,-1.0254628658
27.4,-0.316,-1.024387598
27.5,-0.333,-1.0241726637
27.6,-0.348,-1.0256115198
27.7,-0.358,-1.028234005
27.8,-0.364,-1.0325176716
27.9,-0.366,-1.0371540785
28,-0.366,-1.039431572
28.1,-0.365,-1.040158391
28.2,-0.364,-1.0393126011
28.3,-0.364,-1.0391193628
28.4,-0.364,-1.0399036408
28.5,-0.364,-1.0417103767
28.6,-0.364,-1.0427336693
28.7,-0.364,-1.0424329042
28.8,-0.364,-1.0408536196
28.9,-0.364,-1.0397316217
29,-0.364,-1.0390261412
29.1,-0.364,-1.0388207436
29.2,-0.364,-1.0380725861
29.3,-0.364,-1.0363955498
29.4,-0.364,-1.0352598429
29.5,-0.364,-1.033454895
29.6,-0.364,-1.0330045223
29.7,-0.364,-1.0317778587
29.8,-0.364,-1.0304710865
29.9,-0.364,-1.0296305418
30,-0.364,-1.028200984
30.1,-0.364,-1.0272929668
30.2,-0.364,-1.0263617039
30.3,-0.364,-1.0252634287
30.4,-0.364,-1.0240912437
30.5,-0.364,-1.0228142738
30.6,-0.364,-1.021471262
30.7,-0.364,-1.0208318234
30.8,-0.364,-1.0201101303
30.9,-0.364,-1.0194100142
31,-0.364,-1.0183238983
31.1,-0.364,-1.017719388
31.2,-0.364,-1.0169911385
31.3,-0.364,-1.0164859295
31.4,-0.364,-1.0160179138
31.5,-0.364,-1.0155869722
31.6,-0.364,-1.0150678158
31.7,-0.364,-1.0146906376
31.8,-0.364,-1.0144369602
31.9,-0.364,-1.0141452551
32,-0.364,-1.0139408112
32.1,-0.364,-1.0138821602
32.2,-0.364,-1.013790369
32.3,-0.364,-1.013579011
32.4,-0.364,-1.0135225058
32.5,-0.364,-1.0136597157
32.6,-0.364,-1.0137505531
32.7,-0.364,-1.0137166977
32.8,-0.364,-1.0137667656
32.9,-0.364,-1.0139278173
33,-0.364,-1.014066577
33.1,-0.364,-1.0142092705
33.2,-0.364,-1.0144169331
